ccaa;fecha;cobertura_pct_ppd;solicitudes_pct_ppd;pct_mujeres_benef;limbo_grado_pct_ppd;limbo_pia_pct_ppd;limbo_prestaciones_pct_ppd;tiempo_espera_total_dias;pct_pecef;pct_atencion_residencial;ratio_prest_x_benef;pct_grado3;origen;solicitudes;pers_benef_prest;atencion_residencial;pe_cuidados_fam;pe_vinc_serv;ayuda_domicilio;centros_dia_noche;teleasistencia;total;resoluciones_grado;grado1;grado2;grado3;total_der_prest;solicitudes_dict;pendientes_grado_total;pendientes_grado_6m_o_mas;pendientes_pia_total;personas_con_pia;personas_prest_efectiva;pendientes_prest_efectiva;tiempo_solicitud_grado;tiempo_grado_prestacion
Extremadura;2024-01-01;23,2043;39,0329;81,6994;1,7610;3,8383;0,2146;307,0900;15,7162;12,2778;1,1581;32,0519;real;58759;34931;4967;6358;18738;975;2276;5721;40455;56108;14306;13355;13048;40709;58759;2651;506;5778;34931;34608;323;137,40;160,73
Extremadura;2024-02-01;22,9020;38,8901;81,7139;1,6461;4,1073;0,2186;302,5200;15,6242;12,3035;1,1696;31,9683;real;58544;34476;4961;6300;18344;976;2285;6032;40322;56066;14315;13346;12998;40659;58544;2478;433;6183;34476;34147;329;135,56;158,65
Extremadura;2024-03-01;23,0189;39,0987;81,6882;1,5033;4,2800;0,1840;300,0600;15,6416;12,5157;1,1706;32,1256;real;58858;34652;5077;6345;18381;973;2312;6047;40565;56595;14398;13495;13202;41095;58858;2263;359;6443;34652;34375;277;133,97;159,99
Extremadura;2024-04-01;23,5258;39,1977;81,5072;1,7019;3,6649;0,2006;293,0800;15,4798;12,5137;1,1824;32,0483;real;59007;35415;5240;6482;18922;917;2332;6504;41874;56445;14342;13472;13118;40932;59007;2562;321;5517;35415;35113;302;132,82;157,60
Extremadura;2024-05-01;23,7158;38,9851;81,4324;1,7099;3,2078;0,1973;290,6300;15,3843;12,4228;1,1889;32,4106;real;58687;35701;5273;6530;19148;911;2358;6686;42446;56113;13988;13406;13136;40530;58687;2574;316;4829;35701;35404;297;130,91;156,01
Extremadura;2024-06-01;23,8705;38,9771;81,3946;1,5152;3,1873;0,1760;294,3500;15,2468;12,3458;1,1933;32,4266;real;58675;35934;5294;6538;19400;930;2358;6784;42881;56394;14075;13449;13208;40732;58675;2281;238;4798;35934;35669;265;129,92;157,36
Extremadura;2024-07-01;23,9788;38,8954;81,4683;1,4216;3,0690;0,1760;293,3100;15,3259;12,3359;1,1943;32,3231;real;58552;36097;5318;6607;19485;935;2365;6769;43110;56412;14098;13458;13161;40717;58552;2140;235;4620;36097;35832;265;129,54;157,62
Extremadura;2024-08-01;24,0791;38,7021;81,4831;1,1944;3,0046;0,1687;289,9000;15,3582;12,1846;1,1961;32,2852;real;58261;36248;5283;6659;19676;938;2367;6778;43358;56463;14099;13509;13163;40771;58261;1798;262;4523;36248;35994;254;129,31;156,00
Extremadura;2024-09-01;24,2379;38,8489;81,4445;1,2628;2,8790;0,1601;287,6700;15,5252;12,0175;1,1978;32,0276;real;58482;36487;5252;6785;19813;938;2393;6834;43703;56581;14210;13537;13074;40821;58482;1901;299;4334;36487;36246;241;129,71;155,48
Extremadura;2024-10-01;24,4086;39,3133;81,3535;1,5146;2,9461;0,1508;284,6700;15,6198;12,0715;1,1980;32,3466;real;59181;36744;5314;6876;19928;950;2393;6853;44021;56901;14193;13666;13320;41179;59181;2280;299;4435;36744;36517;227;129,57;152,84
Extremadura;2024-11-01;24,7082;39,5205;81,3020;1,6780;2,6658;0,1614;281,4800;15,6289;12,0851;1,1987;32,3554;real;59493;37195;5388;6968;20227;941;2420;6924;44584;56967;14168;13707;13333;41208;59493;2526;286;4013;37195;36952;243;129,71;150,38
Extremadura;2024-12-01;24,6903;39,4920;81,2783;1,8089;2,5396;0,1601;278,8300;15,5495;12,0275;1,1986;32,2022;real;59450;37168;5358;6927;20304;939;2422;6883;44548;56727;14179;13612;13200;40991;59450;2723;376;3823;37168;36927;241;129,44;146,98
Extremadura;2025-01-01;24,2376;39,3188;81,3288;1,6547;3,0041;0,1540;278,1600;15,5915;12,1444;1,1991;32,1754;real;59500;36678;5341;6857;19933;926;2429;6789;43979;56996;14302;13658;13264;41224;59500;2504;319;4546;36678;36445;233;129,29;146,33
Extremadura;2025-02-01;23,9078;39,3954;81,3295;1,5424;3,4812;0,1593;277,9000;15,6278;12,1417;1,2004;32,1133;real;59616;36179;5273;6787;19555;930;2438;6716;43429;57282;14433;13704;13310;41447;59616;2334;256;5268;36179;35938;241;130,24;146,02
Extremadura;2025-03-01;24,0538;39,7417;81,1817;1,7723;3,4508;0,1645;272,6400;15,7837;12,0283;1,2005;32,0504;real;60140;36400;5256;6897;19697;908;2444;6746;43697;57458;14497;13785;13340;41622;60140;2682;280;5222;36400;36151;249;129,50;142,24
Extremadura;2025-04-01;24,1622;40,0206;81,0442;2,1021;3,2922;0,1738;269,0500;15,8836;12,0411;1,1986;31,8081;real;60562;36564;5277;6961;19806;891;2430;6697;43825;57381;14522;13809;13215;41546;60562;3181;353;4982;36564;36301;263;129,37;138,55
Extremadura;2025-05-01;24,3426;40,1607;80,9912;2,2838;3,0979;0,1698;264,1200;16,1086;11,8749;1,1958;31,6725;real;60774;36837;5231;7096;20022;886;2434;6612;44051;57318;14605;13768;13152;41525;60774;3456;461;4688;36837;36580;257;130,92;133,97
Extremadura;2025-06-01;24,4338;40,0437;80,8775;2,0717;3,0854;0,1652;260,4600;16,2027;11,6264;1,1950;31,6492;real;60597;36975;5137;7159;20191;905;2438;6591;44184;57462;14677;13787;13180;41644;60597;3135;419;4669;36975;36725;250;133,61;131,14
Extremadura;2025-07-01;24,6473;40,0675;80,8514;2,2494;2,7807;0,1606;258,3000;16,2387;11,3747;1,1967;31,5689;real;60633;37298;5077;7248;20468;915;2459;6668;44634;57229;14637;13766;13103;41506;60633;3404;521;4208;37298;37055;243;135,84;127,78
Extremadura;2025-08-01;24,7860;40,0992;80,8451;2,4054;2,5752;0,1573;259,5700;16,2757;11,3384;1,1966;31,5783;real;60681;37508;5089;7305;20621;919;2445;6689;44883;57041;14576;13754;13075;41405;60681;3640;875;3897;37508;37270;238;137,06;127,02
Extremadura;2025-09-01;24,7629;40,2525;80,8685;2,5792;2,5719;0,1487;256,8000;16,2858;11,3956;1,1945;31,4976;real;60913;37473;5101;7290;20557;923;2475;6602;44763;57010;14603;13733;13029;41365;60913;3903;1160;3892;37473;37248;225;139,41;123,86
Extremadura;2025-10-01;24,7986;40,7660;80,7891;2,7232;2,8620;0,1467;257,1000;16,5511;11,5008;1,1914;31,5089;real;61690;37527;5142;7400;20468;929;2500;6464;44710;57569;14792;13877;13189;41858;61690;4121;1063;4331;37527;37305;222;144,16;122,61
Extremadura;2025-11-01;24,8098;41,1023;80,8360;2,5461;3,1396;0,1434;258,1600;16,6332;11,6479;1,1925;31,3181;real;62199;37544;5215;7447;20370;931;2504;6507;44772;58346;15021;14028;13246;42295;62199;3853;956;4751;37544;37327;217;147,74;120,94
Extremadura;2025-12-01;24,8891;41,0567;80,7903;2,2289;3,1970;0,1381;258,6100;16,7224;11,7126;1,1919;31,0574;real;62130;37664;5258;7507;20353;926;2514;6510;44892;58757;15209;14093;13200;42502;62130;3373;900;4838;37664;37455;209;147,85;119,87
Extremadura;2026-01-01;23,9308;39,8799;80,8268;2,1192;3,3637;0,1282;258,6000;16,8183;11,6744;1,1920;30,8829;real;61911;37151;5170;7448;19997;912;2493;6438;44285;58621;15242;14045;13086;42373;61911;3290;922;5222;37151;36952;199;149,05;119,49
Extremadura;2026-02-01;23,4264;39,7530;80,9391;2,2829;3,6858;0,1250;259,7300;16,9639;11,7782;1,1904;30,7080;real;61714;36368;5099;7344;19397;898;2484;6248;43292;58170;15185;13980;12925;42090;61714;3544;888;5722;36368;36174;194;150,73;120,36
Extremadura;2026-03-01;23,9533;39,9127;80,9080;2,3988;3,2394;0,1198;260,9700;17,1381;11,7308;1,1856;30,7095;real;61962;37186;5172;7556;19896;918;2501;6185;44089;58238;15271;13980;12964;42215;61962;3724;886;5029;37186;37000;186;153,26;114,28
Extremadura;2026-04-01;23,9533;39,9127;80,8737;2,3988;3,2395;0,1179;260,0151;17,2616;11,7308;1,1853;30,7095;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Extremadura;2026-05-01;23,9533;39,9127;80,8394;2,3988;3,2395;0,1159;259,1076;17,3886;11,7308;1,1829;30,7095;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Extremadura;2026-06-01;23,9533;39,9127;80,8050;2,3988;3,2395;0,1143;258,2449;17,5156;11,7308;1,1805;30,7095;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Extremadura;2026-07-01;23,9533;39,9127;80,7707;2,3988;3,2395;0,1130;257,4249;17,6425;11,7308;1,1781;30,7095;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Extremadura;2026-08-01;23,9533;39,9127;80,7364;2,3988;3,2395;0,1120;256,6454;17,7695;11,7308;1,1758;30,7095;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Extremadura;2026-09-01;23,9533;39,9127;80,7020;2,3988;3,2395;0,1111;255,9044;17,8965;11,7308;1,1734;30,7095;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Extremadura;2026-10-01;23,9533;39,9127;80,6677;2,3988;3,2395;0,1105;255,2001;18,0234;11,7308;1,1710;30,7095;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Extremadura;2026-11-01;23,9533;39,9127;80,6334;2,3988;3,2395;0,1099;254,5305;18,1504;11,7308;1,1686;30,7095;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Galicia;2023-01-01;14,1719;16,5719;85,5299;0,1365;0,6982;0,5238;371,7700;19,4359;8,0074;1,2135;33,5094;real;80387;68745;6680;16214;11127;26495;8323;8939;83423;79725;23185;24776;24171;72132;80387;662;659;3387;68745;66204;2541;288,47;73,89
Galicia;2023-02-01;14,2389;16,5773;85,4532;0,1536;0,6483;0,7619;371,7500;19,4484;8,3214;1,2101;33,9805;real;80413;69070;6955;16255;11441;26326;8227;8851;83580;79668;22742;24934;24539;72215;80413;745;734;3145;69070;65374;3696;288,59;76,23
Galicia;2023-03-01;14,4698;16,5967;85,2517;0,1332;0,4649;0,5080;371,1700;19,1833;8,2854;1,2118;34,6166;real;80507;70190;7047;16316;12081;26341;8498;9031;85053;79861;22444;24923;25078;72445;80507;646;639;2255;70190;67726;2464;286,40;78,49
Galicia;2023-04-01;14,5317;16,5862;85,2521;0,1049;0,4393;0,4362;374,8600;19,2776;8,2125;1,2125;34,6016;real;80456;70490;7019;16476;12689;25996;8506;9002;85467;79947;22486;25007;25128;72621;80456;509;504;2131;70490;68374;2116;285,02;82,71
Galicia;2023-05-01;14,7347;17,0684;85,0895;0,1111;0,4628;0,4222;373,4000;19,5110;8,1067;1,2126;34,6460;real;82795;71475;7026;16910;13253;25930;8571;9157;86669;82256;22837;25342;25541;73720;82795;539;537;2245;71475;69427;2048;280,08;84,90
Galicia;2023-06-01;14,8990;17,1405;85,0676;0,0845;0,4393;0,4055;372,6100;19,5075;8,0362;1,2125;35,4730;real;83145;72272;7042;17094;13764;25978;8608;9229;87628;82735;22497;25513;26393;74403;83145;410;406;2131;72272;70305;1967;278,78;87,01
Galicia;2023-07-01;14,9600;17,1774;85,0146;0,0864;0,4315;0,3735;370,4700;19,5559;8,0510;1,2125;35,2875;real;83324;72568;7084;17207;14058;25795;8655;9250;87989;82905;22733;25582;26346;74661;83324;419;416;2093;72568;70756;1812;277,00;86,83
Galicia;2023-08-01;15,0124;17,2009;85,0046;0,0893;0,4271;0,3686;370,4000;19,5543;8,0359;1,2133;35,4354;real;83438;72822;7100;17277;14239;25763;8686;9332;88354;83005;22722;25633;26539;74894;83438;433;429;2072;72822;71034;1788;273,36;87,88
Galicia;2023-09-01;15,0538;17,1914;84,9371;0,0909;0,3923;0,3546;370,7800;19,5631;8,0387;1,2136;35,4363;real;83392;73023;7124;17337;14511;25616;8687;9367;88621;82951;22719;25656;26551;74926;83392;441;438;1903;73023;71303;1720;272,55;88,95
Galicia;2023-10-01;15,0928;17,2298;84,9072;0,0936;0,4043;0,3461;370,7900;19,5400;7,9788;1,2151;35,3850;real;83578;73212;7098;17383;14670;25581;8723;9479;88961;83124;22867;25706;26600;75173;83578;454;441;1961;73212;71533;1679;270,40;89,70
Galicia;2023-11-01;15,1485;17,2597;84,8128;0,1084;0,3791;0,3362;369,7800;19,5825;7,9295;1,2159;35,3076;real;83723;73482;7085;17497;14864;25540;8755;9561;89350;83197;22974;25753;26594;75321;83723;526;503;1839;73482;71851;1631;268,22;90,30
Galicia;2023-12-01;15,1915;17,3001;84,8371;0,1099;0,3902;0,3389;362,4600;19,6814;7,8570;1,2173;34,9492;real;83919;73691;7048;17655;14942;25476;8818;9655;89704;83386;23278;25890;26416;75584;83919;533;528;1893;73691;72047;1644;267,30;88,01
Galicia;2024-01-01;15,7060;17,8115;84,8714;0,1073;0,3533;0,3416;364,3900;19,5767;7,8874;1,2190;34,8667;real;83638;73751;7091;17600;14899;25509;8901;9743;89903;83134;23284;25833;26293;75410;83638;504;502;1659;73751;72147;1604;265,19;89,16
Galicia;2024-02-01;15,6042;17,6816;84,8481;0,1080;0,3657;0,3360;368,1900;19,5678;7,7825;1,2226;34,6433;real;83028;73273;6972;17530;14651;25495;8871;9897;89586;82521;23236;25775;25979;74990;83028;507;499;1717;73273;71695;1578;268,22;91,44
Galicia;2024-03-01;15,7379;17,7566;84,7891;0,1086;0,3358;0,3192;370,7900;19,5112;7,6357;1,2313;34,5160;real;83380;73901;6948;17754;15268;25392;8818;10675;90994;82870;23500;25926;26052;75478;83380;510;473;1577;73901;72402;1499;271,22;95,19
Galicia;2024-04-01;15,8118;17,8175;84,7167;0,1112;0,3429;0,3224;373,2900;19,3461;7,4960;1,2444;34,3642;real;83666;74248;6926;17875;15460;25385;8886;11664;92396;83144;23713;26077;26068;75858;83666;522;477;1610;74248;72734;1514;271,28;98,21
Galicia;2024-05-01;15,8655;17,8113;84,5941;0,1031;0,3084;0,3182;373,5100;19,2807;7,4034;1,2619;34,1971;real;83637;74500;6960;18126;15617;25224;8889;12990;94011;83153;23853;26123;25972;75948;83637;484;446;1448;74500;73006;1494;273,75;97,40
Galicia;2024-06-01;16,0482;17,9197;84,4954;0,0530;0,3013;0,3167;380,4900;19,3369;7,1796;1,2783;33,9911;real;84146;75358;6916;18627;15987;25196;8973;14401;96329;83897;24250;26427;26096;76773;84146;249;244;1415;75358;73871;1487;283,23;98,59
Galicia;2024-07-01;16,0929;17,9587;84,2805;0,0522;0,3026;0,3052;384,8900;19,4195;7,0265;1,2921;33,7334;real;84329;75568;6861;18962;16211;24979;8934;15498;97644;84084;24500;26518;25971;76989;84329;245;237;1421;75568;74135;1433;285,16;103,08
Galicia;2024-08-01;16,1530;17,9889;84,1566;0,0479;0,2932;0,2998;385,7100;19,5483;6,8608;1,3094;33,4896;real;84471;75850;6814;19415;16248;24865;8981;16761;99318;84246;24744;26620;25863;77227;84471;225;223;1377;75850;74442;1408;280,80;107,59
Galicia;2024-09-01;16,1866;18,0032;84,1633;0,0390;0,2984;0,3047;387,2000;19,5069;6,7969;1,3176;33,4328;real;84538;76008;6807;19536;16364;24793;8998;17408;100149;84355;24877;26652;25880;77409;84538;183;182;1401;76008;74577;1431;272,33;113,31
Galicia;2024-10-01;16,3048;18,0773;84,0104;0,0113;0,3026;0,3064;386,9700;19,6145;6,7128;1,3316;33,3812;real;84886;76563;6844;19998;16407;24806;9032;18578;101955;84833;25188;26764;26032;77984;84886;53;182;1421;76563;75124;1439;261,87;120,17
Galicia;2024-11-01;16,4138;18,1382;83,6461;0,0111;0,2694;0,3071;387,7400;19,7726;6,5497;1,3565;33,1465;real;85172;77075;6848;20673;16295;24768;9091;20502;104554;85120;25483;26890;25967;78340;85172;52;51;1265;77075;75633;1442;259,79;125,81
Galicia;2024-12-01;16,4396;18,1550;83,4582;0,0111;0,2675;0,3118;386,3100;19,9561;6,4375;1,3643;32,8787;real;85251;77196;6780;21018;16339;24636;9033;21170;105321;85199;25722;26936;25794;78452;85251;52;52;1256;77196;75732;1464;257,20;127,35
Galicia;2025-01-01;16,1489;17,8068;83,3379;0,0102;0,2566;0,3058;386,9100;20,1455;6,3453;1,3772;33,0851;real;85714;77734;6793;21567;16464;24513;9041;22320;107056;85665;25900;26942;26127;78969;85714;49;49;1235;77734;76262;1472;255,46;129,34
Galicia;2025-02-01;16,0789;17,7143;83,1170;0,0102;0,2522;0,3019;387,7400;20,1764;6,3123;1,3884;33,0005;real;85269;77397;6783;21681;16175;24372;9033;23050;107457;85220;25846;26823;25942;78611;85269;49;48;1214;77397;75944;1453;252,76;131,28
Galicia;2025-03-01;16,2179;17,8363;82,8871;0,0114;0,2472;0,3426;392,9600;20,3581;6,1712;1,3986;32,5855;real;85856;78066;6738;22228;16226;24505;9043;24070;109185;85801;26324;27106;25826;79256;85856;55;55;1190;78066;76417;1649;248,64;136,69
Galicia;2025-04-01;16,5549;18,1738;82,1119;0,0129;0,2576;0,1747;409,0500;21,2875;5,9034;1,4355;32,3905;real;87481;79688;6753;24351;16990;23649;8905;27423;114391;87419;27022;27693;26213;80928;87481;62;62;1240;79688;78847;841;247,25;149,45
Galicia;2025-05-01;16,9677;18,6089;81,5664;0,0137;0,2501;0,1774;387,0900;21,8408;5,6445;1,4598;32,1686;real;89575;81675;6730;26041;17579;23569;8822;30184;119231;89509;27953;28265;26661;82879;89575;66;66;1204;81675;80821;854;207,59;157,21
Galicia;2025-06-01;17,4619;19,0804;81,0240;0,0164;0,2458;0,1604;361,0700;22,4090;5,4119;1,4830;31,8465;real;91845;84054;6746;27933;18285;23487;8763;33124;124651;91766;29105;28987;27145;85237;91845;79;78;1183;84054;83282;772;171,99;161,98
Galicia;2025-07-01;17,7284;19,3227;80,7171;0,0145;0,2364;0,1469;358,4800;22,8617;5,2676;1,4994;31,5398;real;93011;85337;6740;29252;18778;23188;8646;35082;127952;92941;29824;29377;27274;86475;93011;70;69;1138;85337;84630;707;170,76;162,50
Galicia;2025-08-01;18,0444;19,6526;80,4001;0,0202;0,2383;0,1502;349,5600;23,2581;5,1544;1,5151;31,3300;real;94599;86858;6783;30607;19277;23038;8546;37101;131597;94502;30698;29735;27572;88005;94599;97;96;1147;86858;86135;723;164,80;160,36
Galicia;2025-09-01;18,3569;19,9075;79,8720;0,0233;0,2229;0,1490;348,5700;23,6905;5,1022;1,5311;31,1008;real;95826;88362;6903;32052;19605;22969;8416;39172;135295;95714;31504;30116;27815;89435;95826;112;108;1073;88362;87645;717;169,60;158,40
Galicia;2025-10-01;18,7852;20,3130;79,5058;0,0310;0,2136;0,1473;339,8800;24,0025;4,9676;1,5488;30,9474;real;97778;90424;6957;33615;20418;22912;8320;41676;140048;97629;32545;30605;28302;91452;97778;149;147;1028;90424;89715;709;164,75;158,39
Galicia;2025-11-01;19,2350;20,6313;79,1287;0,0301;0,0889;0,2551;329,4000;24,2169;5,0101;1,5674;30,7288;real;99310;92589;7271;35145;20733;23268;8193;44395;145126;99165;33359;31075;28583;93017;99310;145;143;428;92589;91361;1228;160,92;156,00
Galicia;2025-12-01;19,4575;20,8837;78,7916;0,0310;0,1234;0,1625;323,8400;24,7260;4,8895;1,5821;30,4666;real;100525;93660;7245;36638;21047;22819;8077;46287;148176;100376;34021;31517;28716;94254;100525;149;147;594;93660;92878;782;165,66;154,17
Galicia;2026-01-01;18,9848;20,3723;78,7793;0,0260;0,1227;0,1603;322,3500;24,7061;4,9176;1,5859;30,2261;real;99635;92849;7241;36379;20708;22616;8042;46208;147247;99508;33921;31282;28246;93449;99635;127;127;600;92849;92065;784;167,38;153,68
Galicia;2026-02-01;18,9128;20,2386;78,5604;0,0331;0,1208;0,1581;316,9100;24,9993;4,8599;1,5959;29,7149;real;98981;92497;7174;36903;20442;22260;7940;46896;147616;98819;34166;31261;27661;93088;98981;162;162;591;92497;91724;773;169,42;152,25
Galicia;2026-03-01;19,1981;20,4828;78,2624;0,0047;0,1165;0,1707;316,1200;25,2610;4,7763;1,6111;29,3197;real;100175;93892;7225;38212;20629;22450;7899;48834;151269;100152;35079;31687;27696;94462;100175;23;21;570;93892;93057;835;180,87;150,09
Galicia;2026-04-01;19,3242;20,6167;78,0110;0,0047;0,1174;0,1700;316,1201;25,5183;4,7148;1,6237;28,9233;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Galicia;2026-05-01;19,4519;20,7506;77,7595;0,0047;0,1174;0,1700;316,1201;25,7757;4,6555;1,6363;28,4506;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Galicia;2026-06-01;19,5796;20,8845;77,5081;0,0047;0,1174;0,1700;316,1201;26,0331;4,6051;1,6489;27,9779;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Galicia;2026-07-01;19,7073;21,0185;77,2566;0,0047;0,1174;0,1700;316,1201;26,2905;4,5623;1,6615;27,5051;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Galicia;2026-08-01;19,8350;21,1524;77,0052;0,0047;0,1174;0,1700;316,1201;26,5479;4,5258;1,6740;27,0324;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Galicia;2026-09-01;19,9627;21,2863;76,7537;0,0047;0,1174;0,1700;316,1201;26,8053;4,4948;1,6866;26,5596;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Galicia;2026-10-01;20,0904;21,4203;76,5023;0,0047;0,1174;0,1700;316,1201;27,0627;4,4684;1,6992;26,0869;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Galicia;2026-11-01;20,2181;21,5542;76,2508;0,0047;0,1174;0,1700;316,1201;27,3201;4,4460;1,7118;25,6141;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Islas Baleares;2023-01-01;21,7244;32,5764;70,3609;2,9894;2,4959;0,0000;226,8800;46,4781;6,6778;1,6257;25,8641;real;39808;26547;2882;20059;835;2020;1980;11366;43158;36155;11979;9963;7655;29597;39808;3653;881;3050;26547;26547;0;132,55;93,47
Islas Baleares;2023-02-01;21,9266;32,9832;70,1553;3,0360;2,5917;0,0000;224,6200;46,4443;6,6714;1,6201;25,9170;real;40305;26794;2896;20161;831;2074;1998;11354;43409;36595;12115;10081;7765;29961;40305;3710;848;3167;26794;26794;0;132,55;91,73
Islas Baleares;2023-03-01;21,9053;33,3678;70,2770;3,0115;2,9681;0,0000;223,2800;45,9429;6,7676;1,6091;25,7871;real;40775;26768;2915;19789;835;2138;2008;11340;43073;37095;12318;10239;7838;30395;40775;3680;876;3627;26768;26768;0;132,11;91,19
Islas Baleares;2023-04-01;22,0878;33,6157;70,3005;2,7202;3,2513;0,0000;221,1700;46,3108;6,4696;1,6104;25,7105;real;41078;26991;2812;20129;829;2178;1944;11363;43465;37754;12593;10410;7961;30964;41078;3324;880;3973;26991;26991;0;131,06;89,25
Islas Baleares;2023-05-01;22,4740;33,9529;70,3908;2,4869;3,3437;0,0000;221,6000;46,0891;6,5412;1,6093;25,5254;real;41490;27463;2891;20370;792;2189;1632;11727;44197;38451;12900;10596;8053;31549;41490;3039;866;4086;27463;27463;0;129,18;90,32
Islas Baleares;2023-06-01;22,9053;34,4005;70,4482;2,8617;2,9788;0,0000;220,1300;45,9431;6,4777;1,6160;25,3746;real;42037;27990;2930;20781;794;2197;1637;12168;45232;38540;12986;10618;8026;31630;42037;3497;903;3640;27990;27990;0;127,90;90,08
Islas Baleares;2023-07-01;22,7572;34,7131;70,4699;3,1064;3,1882;0,0000;219,4500;45,8830;6,4667;1,6176;25,1191;real;42419;27809;2909;20640;792;2165;1628;12135;44984;38623;13100;10641;7964;31705;42419;3796;928;3896;27809;27809;0;128,97;89,46
Islas Baleares;2023-08-01;23,2785;34,8555;70,4960;2,7725;3,0328;0,0000;220,0800;46,1774;6,3383;1,6301;25,2177;real;42593;28446;2939;21412;817;2141;1673;13021;46369;39205;13284;10760;8108;32152;42593;3388;946;3706;28446;28446;0;127,92;91,86
Islas Baleares;2023-09-01;23,4863;35,1387;70,5547;2,7324;3,0835;0,0000;220,5400;45,8038;6,2491;1,6387;25,2341;real;42939;28700;2939;21542;799;2164;1659;13549;47031;39600;13422;10853;8193;32468;42939;3339;958;3768;28700;28700;0;126,09;93,11
Islas Baleares;2023-10-01;23,6942;35,4283;70,5569;2,5524;3,2504;0,0000;220,4100;45,5705;6,1843;1,6386;25,3447;real;43293;28954;2934;21620;812;2105;1642;14045;47443;40174;13603;10978;8345;32926;43293;3119;937;3972;28954;28954;0;123,78;94,05
Islas Baleares;2023-11-01;23,8284;35,6297;70,5654;2,4755;3,3388;0,0000;219,4700;45,4109;6,1453;1,6385;25,2184;real;43539;29118;2932;21666;806;2067;1625;14293;47711;40514;13770;11056;8372;33198;43539;3025;1018;4080;29118;29118;0;122,45;94,22
Islas Baleares;2023-12-01;23,9225;35,6665;70,6477;2,3396;3,3691;0,0000;218,8800;45,5699;6,0943;1,6413;25,1724;real;43584;29233;2924;21864;803;2043;1627;14385;47979;40725;13865;11090;8395;33350;43584;2859;1098;4117;29233;29233;0;122,81;95,14
Islas Baleares;2024-01-01;23,8340;35,7192;70,6627;2,4242;3,3918;0,0000;219,4100;45,6426;6,0757;1,6408;24,9010;real;43746;29190;2910;21861;749;2028;1635;14327;47896;40777;13954;11087;8303;33344;43746;2969;1201;4154;29190;29190;0;122,60;96,86
