ccaa;fecha;genero;origen_genero;origen;cobertura_pct_ppd;solicitudes_pct_ppd;limbo_grado_pct_ppd;limbo_pia_pct_ppd;limbo_prestaciones_pct_ppd;pct_mujeres_benef
Principado de Asturias;2023-07-01;hombre;estimado;real;3,9873;6,1341;0,5521;0,4526;0,1151;74,2488
Principado de Asturias;2023-07-01;mujer;estimado;real;11,4966;17,6866;1,5918;1,3050;0,3317;74,2488
Principado de Asturias;2023-08-01;hombre;estimado;real;4,0103;6,1905;0,6270;0,4043;0,1230;74,2251
Principado de Asturias;2023-08-01;mujer;estimado;real;11,5486;17,8269;1,8057;1,1644;0,3543;74,2251
Principado de Asturias;2023-09-01;hombre;estimado;real;4,0417;6,2262;0,6830;0,3523;0,1238;74,1678
Principado de Asturias;2023-09-01;mujer;estimado;real;11,6042;17,8762;1,9610;1,0114;0,3556;74,1678
Principado de Asturias;2023-10-01;hombre;estimado;real;4,0948;6,2769;0,7659;0,2690;0,1218;74,0880
Principado de Asturias;2023-10-01;mujer;estimado;real;11,7080;17,9471;2,1898;0,7691;0,3483;74,0880
Principado de Asturias;2023-11-01;hombre;estimado;real;4,1399;6,3225;0,8016;0,2092;0,1221;74,0786
Principado de Asturias;2023-11-01;mujer;estimado;real;11,8311;18,0687;2,2908;0,5979;0,3490;74,0786
Principado de Asturias;2023-12-01;hombre;estimado;real;4,1675;6,2580;0,7560;0,1797;0,1183;74,2109
Principado de Asturias;2023-12-01;mujer;estimado;real;11,9925;18,0080;2,1754;0,5171;0,3404;74,2109
Principado de Asturias;2024-01-01;hombre;estimado;real;4,3787;6,5984;0,8379;0,1639;0,1275;74,2039
Principado de Asturias;2024-01-01;mujer;estimado;real;12,5957;18,9807;2,4102;0,4714;0,3669;74,2039
Principado de Asturias;2024-02-01;hombre;estimado;real;4,3679;6,5624;0,8580;0,1272;0,1216;74,2515
Principado de Asturias;2024-02-01;mujer;estimado;real;12,5957;18,9242;2,4743;0,3667;0,3505;74,2515
Principado de Asturias;2024-03-01;hombre;estimado;real;4,4058;6,6179;0,9111;0,1000;0,1256;74,1644
Principado de Asturias;2024-03-01;mujer;estimado;real;12,6475;18,9976;2,6154;0,2872;0,3606;74,1644
Principado de Asturias;2024-04-01;hombre;estimado;real;4,4322;6,6852;0,9452;0,1011;0,1211;74,1342
Principado de Asturias;2024-04-01;mujer;estimado;real;12,7032;19,1604;2,7091;0,2899;0,3472;74,1342
Principado de Asturias;2024-05-01;hombre;estimado;real;4,4643;6,7771;1,0054;0,0903;0,1214;74,0088
Principado de Asturias;2024-05-01;mujer;estimado;real;12,7119;19,2975;2,8627;0,2572;0,3458;74,0088
Principado de Asturias;2024-06-01;hombre;estimado;real;4,4737;6,8562;1,0885;0,0900;0,1221;74,0182
Principado de Asturias;2024-06-01;mujer;estimado;real;12,7449;19,5322;3,1010;0,2564;0,3478;74,0182
Principado de Asturias;2024-07-01;hombre;estimado;real;4,4592;6,9326;1,1205;0,0740;0,1212;74,1255
Principado de Asturias;2024-07-01;mujer;estimado;real;12,7747;19,8605;3,2099;0,2121;0,3471;74,1255
Principado de Asturias;2024-08-01;hombre;estimado;real;4,4457;7,0060;1,2028;0,0747;0,1145;74,0515
Principado de Asturias;2024-08-01;mujer;estimado;real;12,6870;19,9937;3,4326;0,2131;0,3266;74,0515
Principado de Asturias;2024-09-01;hombre;estimado;real;4,4345;7,0309;1,2342;0,0869;0,1171;74,1591
Principado de Asturias;2024-09-01;mujer;estimado;real;12,7264;20,1776;3,5421;0,2493;0,3360;74,1591
Principado de Asturias;2024-10-01;hombre;estimado;real;4,5194;7,1427;1,2424;0,0956;0,1251;74,1217
Principado de Asturias;2024-10-01;mujer;estimado;real;12,9445;20,4585;3,5584;0,2737;0,3584;74,1217
Principado de Asturias;2024-11-01;hombre;estimado;real;4,5886;7,1622;1,2183;0,0771;0,1197;74,2857
Principado de Asturias;2024-11-01;mujer;estimado;real;13,2560;20,6908;3,5194;0,2226;0,3458;74,2857
Principado de Asturias;2024-12-01;hombre;estimado;real;4,6484;7,1958;1,2065;0,0624;0,1323;74,2002
Principado de Asturias;2024-12-01;mujer;estimado;real;13,3687;20,6953;3,4698;0,1796;0,3806;74,2002
Principado de Asturias;2025-01-01;hombre;estimado;real;4,6324;7,1248;1,1691;0,0624;0,1489;74,1302
Principado de Asturias;2025-01-01;mujer;estimado;real;13,2741;20,4161;3,3502;0,1787;0,4266;74,1302
Principado de Asturias;2025-02-01;hombre;estimado;real;4,6879;7,1519;1,1552;0,0597;0,1482;74,0518
Principado de Asturias;2025-02-01;mujer;estimado;real;13,3786;20,4103;3,2969;0,1702;0,4230;74,0518
Principado de Asturias;2025-03-01;hombre;estimado;real;4,7907;7,2088;1,0947;0,0608;0,1544;73,9035
Principado de Asturias;2025-03-01;mujer;estimado;real;13,5670;20,4148;3,1003;0,1723;0,4371;73,9035
Principado de Asturias;2025-04-01;hombre;estimado;real;4,8308;7,2247;1,0828;0,0606;0,1483;73,9829
Principado de Asturias;2025-04-01;mujer;estimado;real;13,7371;20,5444;3,0791;0,1724;0,4218;73,9829
Principado de Asturias;2025-05-01;hombre;estimado;real;4,8687;7,2874;1,1039;0,0528;0,1414;73,8741
Principado de Asturias;2025-05-01;mujer;estimado;real;13,7669;20,6060;3,1215;0,1493;0,3999;73,8741
Principado de Asturias;2025-06-01;hombre;estimado;real;4,8866;7,2950;1,1032;0,0484;0,1428;73,9034
Principado de Asturias;2025-06-01;mujer;estimado;real;13,8386;20,6588;3,1243;0,1372;0,4044;73,9034
Principado de Asturias;2025-07-01;hombre;estimado;real;4,8641;7,2159;1,0591;0,0455;0,1182;73,9370
Principado de Asturias;2025-07-01;mujer;estimado;real;13,7987;20,4706;3,0046;0,1290;0,3352;73,9370
Principado de Asturias;2025-08-01;hombre;estimado;real;4,8185;7,1366;1,0301;0,0451;0,1177;73,9130
Principado de Asturias;2025-08-01;mujer;estimado;real;13,6523;20,2203;2,9185;0,1277;0,3335;73,9130
Principado de Asturias;2025-09-01;hombre;estimado;real;4,7710;7,0655;1,0098;0,0501;0,1251;73,9124
Principado de Asturias;2025-09-01;mujer;estimado;real;13,5174;20,0183;2,8609;0,1419;0,3544;73,9124
Principado de Asturias;2025-10-01;hombre;estimado;real;4,7493;7,0856;0,9912;0,0506;0,1246;73,8595
Principado de Asturias;2025-10-01;mujer;estimado;real;13,4191;20,0201;2,8006;0,1430;0,3522;73,8595
Principado de Asturias;2025-11-01;hombre;estimado;real;4,7449;7,0531;0,9348;0,0537;0,1270;73,7270
Principado de Asturias;2025-11-01;mujer;estimado;real;13,3152;19,7923;2,6233;0,1506;0,3563;73,7270
Principado de Asturias;2025-12-01;hombre;estimado;real;4,7429;7,0323;0,9056;0,0532;0,1316;73,6696
Principado de Asturias;2025-12-01;mujer;estimado;real;13,2702;19,6755;2,5337;0,1489;0,3682;73,6696
Principado de Asturias;2026-01-01;hombre;estimado;real;4,6421;6,8398;0,8214;0,0510;0,1306;73,7111
Principado de Asturias;2026-01-01;mujer;estimado;real;13,0158;19,1780;2,3030;0,1431;0,3662;73,7111
Principado de Asturias;2026-02-01;hombre;estimado;real;4,6702;6,8857;0,8473;0,0516;0,1273;73,5391
Principado de Asturias;2026-02-01;mujer;estimado;real;12,9793;19,1363;2,3547;0,1435;0,3538;73,5391
Principado de Asturias;2026-03-01;hombre;estimado;real;4,7351;7,0355;0,9311;0,0592;0,1235;73,3412
Principado de Asturias;2026-03-01;mujer;estimado;real;13,0267;19,3553;2,5615;0,1628;0,3398;73,3412
Principado de Asturias;2026-04-01;hombre;estimado;proyeccion;4,7241;6,9941;0,9577;0,0606;0,1235;73,3413
Principado de Asturias;2026-04-01;mujer;estimado;proyeccion;12,9966;19,2414;2,6346;0,1667;0,3398;73,3413
Principado de Asturias;2026-05-01;hombre;estimado;proyeccion;4,7132;6,9704;0,9842;0,0617;0,1235;73,3413
Principado de Asturias;2026-05-01;mujer;estimado;proyeccion;12,9665;19,1763;2,7077;0,1698;0,3398;73,3413
Principado de Asturias;2026-06-01;hombre;estimado;proyeccion;4,7023;6,9467;1,0108;0,0626;0,1235;73,3413
Principado de Asturias;2026-06-01;mujer;estimado;proyeccion;12,9365;19,1112;2,7808;0,1723;0,3398;73,3413
Principado de Asturias;2026-07-01;hombre;estimado;proyeccion;4,6913;6,9231;1,0374;0,0634;0,1235;73,3413
Principado de Asturias;2026-07-01;mujer;estimado;proyeccion;12,9064;19,0461;2,8540;0,1743;0,3398;73,3413
Principado de Asturias;2026-08-01;hombre;estimado;proyeccion;4,6804;6,8994;1,0640;0,0639;0,1235;73,3413
Principado de Asturias;2026-08-01;mujer;estimado;proyeccion;12,8764;18,9810;2,9271;0,1759;0,3398;73,3413
Principado de Asturias;2026-09-01;hombre;estimado;proyeccion;4,6695;6,8757;1,0905;0,0644;0,1235;73,3413
Principado de Asturias;2026-09-01;mujer;estimado;proyeccion;12,8463;18,9159;3,0002;0,1772;0,3398;73,3413
Principado de Asturias;2026-10-01;hombre;estimado;proyeccion;4,6586;6,8521;1,1171;0,0648;0,1235;73,3413
Principado de Asturias;2026-10-01;mujer;estimado;proyeccion;12,8162;18,8508;3,0733;0,1782;0,3398;73,3413
Principado de Asturias;2026-11-01;hombre;estimado;proyeccion;4,6476;6,8284;1,1437;0,0651;0,1235;73,3413
Principado de Asturias;2026-11-01;mujer;estimado;proyeccion;12,7862;18,7857;3,1464;0,1790;0,3398;73,3413
Región de Murcia;2023-01-01;hombre;estimado;real;5,2526;7,7034;0,7628;0,8798;0,0463;72,1826
Región de Murcia;2023-01-01;mujer;estimado;real;13,6299;19,9893;1,9794;2,2831;0,1200;72,1826
Región de Murcia;2023-02-01;hombre;estimado;real;5,2386;7,7743;0,7587;0,9583;0,0318;72,2208
Región de Murcia;2023-02-01;mujer;estimado;real;13,6195;20,2117;1,9725;2,4914;0,0827;72,2208
Región de Murcia;2023-03-01;hombre;estimado;real;5,3033;7,9480;0,8245;0,9857;0,0362;72,0490
Región de Murcia;2023-03-01;mujer;estimado;real;13,6703;20,4876;2,1253;2,5408;0,0933;72,0490
Región de Murcia;2023-04-01;hombre;estimado;real;5,3564;8,0828;0,9168;0,9692;0,0505;71,9853
Región de Murcia;2023-04-01;mujer;estimado;real;13,7636;20,7691;2,3557;2,4905;0,1298;71,9853
Región de Murcia;2023-05-01;hombre;estimado;real;5,4044;8,2831;1,0407;0,9793;0,0466;71,9138
Región de Murcia;2023-05-01;mujer;estimado;real;13,8377;21,2087;2,6646;2,5074;0,1192;71,9138
Región de Murcia;2023-06-01;hombre;estimado;real;5,4823;8,4204;1,1870;0,8753;0,0538;71,8735
Región de Murcia;2023-06-01;mujer;estimado;real;14,0092;21,5171;3,0331;2,2368;0,1374;71,8735
Región de Murcia;2023-07-01;hombre;estimado;real;5,5476;8,5010;1,2017;0,8673;0,0566;71,7384
Región de Murcia;2023-07-01;mujer;estimado;real;14,0819;21,5788;3,0503;2,2015;0,1436;71,7384
Región de Murcia;2023-08-01;hombre;estimado;real;5,5490;8,5556;1,2877;0,8393;0,0457;71,6948
Región de Murcia;2023-08-01;mujer;estimado;real;14,0551;21,6706;3,2616;2,1259;0,1157;71,6948
Región de Murcia;2023-09-01;hombre;estimado;real;5,5902;8,6821;1,2377;0,9614;0,0336;71,6845
Región de Murcia;2023-09-01;mujer;estimado;real;14,1523;21,9799;3,1333;2,4340;0,0850;71,6845
Región de Murcia;2023-10-01;hombre;estimado;real;5,6387;8,8031;1,3179;0,9433;0,0150;71,5358
Región de Murcia;2023-10-01;mujer;estimado;real;14,1711;22,1238;3,3120;2,3706;0,0378;71,5358
Región de Murcia;2023-11-01;hombre;estimado;real;5,7248;8,8813;1,2414;1,0026;0,0215;71,4366
Región de Murcia;2023-11-01;mujer;estimado;real;14,3175;22,2119;3,1047;2,5074;0,0537;71,4366
Región de Murcia;2023-12-01;hombre;estimado;real;5,7662;8,9390;1,2397;1,0107;0,0359;71,3963
Región de Murcia;2023-12-01;mujer;estimado;real;14,3926;22,3120;3,0944;2,5227;0,0896;71,3963
Región de Murcia;2024-01-01;hombre;estimado;real;6,0202;9,4090;1,4304;1,0023;0,0542;71,3165
Región de Murcia;2024-01-01;mujer;estimado;real;14,9683;23,3937;3,5565;2,4920;0,1348;71,3165
Región de Murcia;2024-02-01;hombre;estimado;real;6,1018;9,4930;1,4950;0,9309;0,0596;71,2219
Región de Murcia;2024-02-01;mujer;estimado;real;15,1010;23,4940;3,7000;2,3038;0,1475;71,2219
Región de Murcia;2024-03-01;hombre;estimado;real;6,1759;9,5085;1,4464;0,8941;0,0326;71,2692
Región de Murcia;2024-03-01;mujer;estimado;real;15,3199;23,5867;3,5879;2,2179;0,0808;71,2692
Región de Murcia;2024-04-01;hombre;estimado;real;6,2533;9,5802;1,4244;0,8967;0,0235;71,2851
Región de Murcia;2024-04-01;mujer;estimado;real;15,5238;23,7829;3,5362;2,2261;0,0584;71,2851
Región de Murcia;2024-05-01;hombre;estimado;real;6,3282;9,6975;1,4230;0,9144;0,0262;71,2819
Región de Murcia;2024-05-01;mujer;estimado;real;15,7074;24,0704;3,5320;2,2697;0,0650;71,2819
Región de Murcia;2024-06-01;hombre;estimado;real;6,3750;9,7429;1,3617;0,9542;0,0353;71,3131
Región de Murcia;2024-06-01;mujer;estimado;real;15,8476;24,2201;3,3851;2,3721;0,0878;71,3131
Región de Murcia;2024-07-01;hombre;estimado;real;6,4603;9,7573;1,2942;0,9228;0,0367;71,2892
Región de Murcia;2024-07-01;mujer;estimado;real;16,0410;24,2274;3,2136;2,2913;0,0911;71,2892
Región de Murcia;2024-08-01;hombre;estimado;real;6,4530;9,7294;1,2991;0,8947;0,0337;71,2728
Región de Murcia;2024-08-01;mujer;estimado;real;16,0101;24,1389;3,2232;2,2199;0,0837;71,2728
Región de Murcia;2024-09-01;hombre;estimado;real;6,5010;9,8224;1,3170;0,9119;0,0311;71,3482
Región de Murcia;2024-09-01;mujer;estimado;real;16,1888;24,4595;3,2795;2,2707;0,0775;71,3482
Región de Murcia;2024-10-01;hombre;estimado;real;6,5322;9,8799;1,2665;0,9492;0,0143;71,3389
Región de Murcia;2024-10-01;mujer;estimado;real;16,2590;24,5915;3,1523;2,3627;0,0356;71,3389
Región de Murcia;2024-11-01;hombre;estimado;real;6,5443;9,8770;1,1542;1,0300;0,0130;71,3964
Región de Murcia;2024-11-01;mujer;estimado;real;16,3350;24,6537;2,8809;2,5709;0,0324;71,3964
Región de Murcia;2024-12-01;hombre;estimado;real;6,5763;9,8448;1,0880;1,0296;0,0060;71,3917
Región de Murcia;2024-12-01;mujer;estimado;real;16,4112;24,5675;2,7152;2,5692;0,0151;71,3917
Región de Murcia;2025-01-01;hombre;estimado;real;6,4491;9,6255;1,0186;1,0238;0,0075;71,3859
Región de Murcia;2025-01-01;mujer;estimado;real;16,0891;24,0136;2,5412;2,5541;0,0187;71,3859
Región de Murcia;2025-02-01;hombre;estimado;real;6,4833;9,6985;1,0770;0,9892;0,0174;71,3957
Región de Murcia;2025-02-01;mujer;estimado;real;16,1821;24,2071;2,6883;2,4690;0,0434;71,3957
Región de Murcia;2025-03-01;hombre;estimado;real;6,5620;9,8445;1,1470;0,9541;0,0339;71,3832
Región de Murcia;2025-03-01;mujer;estimado;real;16,3687;24,5566;2,8611;2,3800;0,0847;71,3832
Región de Murcia;2025-04-01;hombre;estimado;real;6,6500;9,9737;1,2159;0,9052;0,0370;71,3482
Región de Murcia;2025-04-01;mujer;estimado;real;16,5597;24,8364;3,0279;2,2540;0,0922;71,3482
Región de Murcia;2025-05-01;hombre;estimado;real;6,6785;10,0679;1,2950;0,8610;0,0171;71,4527
Región de Murcia;2025-05-01;mujer;estimado;real;16,7161;25,1996;3,2413;2,1550;0,0427;71,4527
Región de Murcia;2025-06-01;hombre;estimado;real;6,7410;10,1996;1,3701;0,8428;0,0212;71,4810
Región de Murcia;2025-06-01;mujer;estimado;real;16,8958;25,5645;3,4341;2,1124;0,0532;71,4810
Región de Murcia;2025-07-01;hombre;estimado;real;6,8172;10,3457;1,3734;0,8657;0,0368;71,4248
Región de Murcia;2025-07-01;mujer;estimado;real;17,0398;25,8596;3,4328;2,1639;0,0919;71,4248
Región de Murcia;2025-08-01;hombre;estimado;real;6,8801;10,3537;1,4107;0,7870;0,0627;71,4574
Región de Murcia;2025-08-01;mujer;estimado;real;17,2246;25,9210;3,5317;1,9702;0,1569;71,4574
Región de Murcia;2025-09-01;hombre;estimado;real;6,8814;10,4813;1,2507;1,0497;0,0423;71,4866
Región de Murcia;2025-09-01;mujer;estimado;real;17,2525;26,2779;3,1358;2,6317;0,1060;71,4866
Región de Murcia;2025-10-01;hombre;estimado;real;6,9533;10,6113;1,1682;1,1477;0,0459;71,5218
Región de Murcia;2025-10-01;mujer;estimado;real;17,4630;26,6499;2,9339;2,8825;0,1154;71,5218
Región de Murcia;2025-11-01;hombre;estimado;real;7,0403;10,6746;1,1380;1,1373;0,0759;71,4993
Región de Murcia;2025-11-01;mujer;estimado;real;17,6620;26,7792;2,8550;2,8532;0,1905;71,4993
Región de Murcia;2025-12-01;hombre;estimado;real;7,1973;10,6754;1,0663;1,0418;0,0575;71,5221
Región de Murcia;2025-12-01;mujer;estimado;real;18,0759;26,8111;2,6779;2,6165;0,1445;71,5221
Región de Murcia;2026-01-01;hombre;estimado;real;7,0088;10,4323;1,0530;1,0124;0,0226;71,5666
Región de Murcia;2026-01-01;mujer;estimado;real;17,6409;26,2579;2,6505;2,5482;0,0568;71,5666
Región de Murcia;2026-02-01;hombre;estimado;real;6,9870;10,3725;0,9310;1,0876;0,0298;71,6051
Región de Murcia;2026-02-01;mujer;estimado;real;17,6194;26,1570;2,3477;2,7426;0,0752;71,6051
Región de Murcia;2026-03-01;hombre;estimado;real;7,0497;10,3831;0,8623;1,0565;0,0367;71,6099
Región de Murcia;2026-03-01;mujer;estimado;real;17,7818;26,1898;2,1750;2,6648;0,0925;71,6099
Región de Murcia;2026-04-01;hombre;estimado;proyeccion;7,0940;10,4163;0,7962;1,0565;0,0401;71,6402
Región de Murcia;2026-04-01;mujer;estimado;proyeccion;17,8936;26,2736;2,0082;2,6648;0,1010;71,6402
Región de Murcia;2026-05-01;hombre;estimado;proyeccion;7,1390;10,4484;0,7301;1,0565;0,0434;71,6657
Región de Murcia;2026-05-01;mujer;estimado;proyeccion;18,0070;26,3546;1,8415;2,6648;0,1096;71,6657
Región de Murcia;2026-06-01;hombre;estimado;proyeccion;7,1839;10,4795;0,6640;1,0565;0,0468;71,6912
Región de Murcia;2026-06-01;mujer;estimado;proyeccion;18,1204;26,4329;1,6748;2,6648;0,1181;71,6912
Región de Murcia;2026-07-01;hombre;estimado;proyeccion;7,2289;10,5095;0,5979;1,0565;0,0502;71,7168
Región de Murcia;2026-07-01;mujer;estimado;proyeccion;18,2338;26,5086;1,5081;2,6648;0,1267;71,7168
Región de Murcia;2026-08-01;hombre;estimado;proyeccion;7,2738;10,5385;0,5318;1,0565;0,0536;71,7423
Región de Murcia;2026-08-01;mujer;estimado;proyeccion;18,3472;26,5819;1,3414;2,6648;0,1353;71,7423
Región de Murcia;2026-09-01;hombre;estimado;proyeccion;7,3188;10,5666;0,4657;1,0565;0,0570;71,7678
Región de Murcia;2026-09-01;mujer;estimado;proyeccion;18,4606;26,6527;1,1747;2,6648;0,1438;71,7678
Región de Murcia;2026-10-01;hombre;estimado;proyeccion;7,3637;10,5937;0,3996;1,0565;0,0604;71,7934
Región de Murcia;2026-10-01;mujer;estimado;proyeccion;18,5740;26,7212;1,0080;2,6648;0,1524;71,7934
Región de Murcia;2026-11-01;hombre;estimado;proyeccion;7,4087;10,6200;0,3335;1,0565;0,0638;71,8189
Región de Murcia;2026-11-01;mujer;estimado;proyeccion;18,6874;26,7874;0,8413;2,6648;0,1610;71,8189
